Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2032164,IT Project Manager,HCL Technologies,MNC,Consulting,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,Remote,6.9,"Status Reporting, Vendor Management, Budget Management, JIRA, SLA Management, Confluence, Waterfall",B.Tech/B.E.,17,195,4.3,2025-09-05
IND2032165,IT Project Manager,HAL,PSU/Govt,Information Technology,Kochi,Tier 2,Junior (1-3 yrs),Contract,Hybrid,14.6,"Stakeholder Management, SLA Management, PMP, Budget Management, Status Reporting, Vendor Management",MBA,12,2360,3.8,2025-02-07
IND2032166,IT Project Manager,Indian Railways IT,PSU/Govt,Consulting,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,44.4,"Waterfall, Status Reporting, JIRA, Agile, Risk Management",MBA,16,1878,3.0,2025-10-01
IND2032167,IT Project Manager,Open Financial,Startup,Information Technology,Kochi,Tier 2,Mid (3-6 yrs),Part-Time,Hybrid,28.8,"Confluence, Stakeholder Management, Change Management, Resource Planning, Budget Management",B.Tech/B.E.,19,1903,3.5,2025-02-01
IND2032168,IT Project Manager,ONGC,PSU/Govt,Consulting,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,14.5,"Vendor Management, Risk Management, Resource Planning, MS Project, Waterfall",MCA,9,721,2.8,2025-01-29
IND2032169,IT Project Manager,Indian Railways IT,PSU/Govt,Government/PSU,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.3,"Agile, PMP, Budget Management, JIRA, Stakeholder Management",MBA,10,1208,3.9,2025-08-27
IND2032170,IT Project Manager,Slice,Indian Unicorn,Banking & Finance,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Remote,7.7,"Vendor Management, Status Reporting, SLA Management, Budget Management, Risk Management, Agile, Resource Planning",B.Tech/B.E.,1,1037,2.9,2025-05-25
IND2032171,IT Project Manager,Accenture,MNC,Consulting,Chennai,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,66.2,"SLA Management, MS Project, Confluence, Change Management, Resource Planning, Status Reporting",MBA,17,1200,4.1,2025-06-14
IND2032172,IT Project Manager,Spinny,Indian Unicorn,Consulting,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Remote,17.5,"Budget Management, Stakeholder Management, Confluence, PMP, SLA Management",MBA,7,28,3.9,2024-07-23
IND2032173,IT Project Manager,BSNL,PSU/Govt,Information Technology,Coimbatore,Tier 2,Fresher (0-1 yr),Part-Time,Remote,4.2,"SLA Management, Change Management, Confluence, Budget Management",MCA,8,137,3.4,2024-10-09
IND2032174,IT Project Manager,Capgemini,MNC,Banking & Finance,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Remote,20.0,"Status Reporting, Agile, Confluence, Change Management, Vendor Management, Risk Management, Budget Management",B.Tech/B.E.,18,469,4.2,2025-11-07
IND2032175,IT Project Manager,Mensa Brands,Indian Unicorn,Consulting,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,Remote,27.1,"PMP, Status Reporting, JIRA, Stakeholder Management, Risk Management, MS Project, SLA Management",MCA,12,161,2.5,2025-06-12
IND2032176,IT Project Manager,BHEL,PSU/Govt,Information Technology,Chandigarh,Tier 2,Lead (10+ yrs),Full-Time,Remote,90.5,"Change Management, MS Project, Stakeholder Management, Agile, Risk Management",MBA,13,1508,4.2,2025-07-15
IND2032177,IT Project Manager,Setu,Startup,Consulting,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,27.5,"Resource Planning, Budget Management, Change Management, Risk Management, Waterfall, JIRA, PMP",MCA,17,2086,3.5,2025-06-01
IND2032178,IT Project Manager,DRDO,PSU/Govt,Government/PSU,Indore,Tier 2,Senior (6-10 yrs),Part-Time,Hybrid,60.3,"PMP, Waterfall, Stakeholder Management, MS Project, JIRA, Confluence",MBA,3,535,3.9,2024-06-24
IND2032179,IT Project Manager,Darwinbox,Startup,Consulting,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.1,"MS Project, Risk Management, Confluence, SLA Management, Vendor Management",MBA,5,650,3.5,2025-06-30
IND2032180,IT Project Manager,Groww,Indian Unicorn,Government/PSU,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Remote,14.1,"Status Reporting, Risk Management, Waterfall, Agile, PMP",MCA,4,415,3.9,2025-10-08
IND2032181,IT Project Manager,Meesho,Indian Unicorn,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,36.4,"MS Project, Confluence, Vendor Management, Waterfall, Stakeholder Management",MCA,14,1994,3.3,2026-02-27
IND2032182,IT Project Manager,Keka,Startup,Banking & Finance,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Remote,55.6,"Confluence, Change Management, PMP, Waterfall, Resource Planning",MCA,2,1745,2.7,2026-04-08
IND2032183,IT Project Manager,Chargebee,Startup,Consulting,Indore,Tier 2,Senior (6-10 yrs),Contract,Hybrid,34.5,"JIRA, Vendor Management, Waterfall, MS Project, Confluence, Change Management",MCA,20,1358,4.0,2024-11-24
IND2032184,IT Project Manager,ISRO,PSU/Govt,Consulting,Lucknow,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,35.4,"Status Reporting, Resource Planning, Risk Management, PMP",MBA,5,2277,2.8,2024-08-14
IND2032185,IT Project Manager,Freshworks,Startup,Banking & Finance,Kochi,Tier 2,Fresher (0-1 yr),Full-Time,Remote,7.7,"Resource Planning, Vendor Management, Risk Management, SLA Management",MCA,15,1443,3.6,2024-10-23
IND2032186,IT Project Manager,BSNL,PSU/Govt,Banking & Finance,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,18.7,"Agile, SLA Management, Budget Management, Confluence, Risk Management",MBA,3,1377,3.6,2024-12-27
IND2032187,IT Project Manager,IBM,MNC,Information Technology,Ahmedabad,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,6.8,"SLA Management, Stakeholder Management, PMP, Status Reporting, Waterfall, MS Project",B.Tech/B.E.,20,724,3.7,2025-12-25
IND2032188,IT Project Manager,Indian Railways IT,PSU/Govt,Information Technology,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,Remote,4.5,"JIRA, Resource Planning, Agile, Status Reporting, Vendor Management",B.Tech/B.E.,17,1199,3.8,2024-09-30
IND2032189,IT Project Manager,Wipro,MNC,Government/PSU,Bhubaneswar,Tier 2,Lead (10+ yrs),Full-Time,On-Site,69.8,"Status Reporting, MS Project, JIRA, Risk Management, Confluence, Change Management",B.Tech/B.E.,18,1567,3.8,2024-08-08
IND2032190,IT Project Manager,Google,MNC,Information Technology,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,61.9,"Vendor Management, Stakeholder Management, Confluence, Budget Management",B.Tech/B.E.,4,1557,3.2,2024-08-14
IND2032191,IT Project Manager,Recko,Startup,Banking & Finance,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,8.1,"Status Reporting, Change Management, SLA Management, Budget Management, PMP, Resource Planning",B.Tech/B.E.,17,2253,4.2,2024-08-14
IND2032192,IT Project Manager,Setu,Startup,Banking & Finance,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,7.9,"PMP, Risk Management, Stakeholder Management, Agile, MS Project, Status Reporting, Confluence",B.Tech/B.E.,7,2133,3.3,2025-02-26
IND2032193,IT Project Manager,Swiggy,Indian Unicorn,Information Technology,Jaipur,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,93.0,"JIRA, Change Management, Vendor Management, Agile",MBA,11,1258,2.8,2024-12-21
IND2032194,IT Project Manager,Dream11,Indian Unicorn,Banking & Finance,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Remote,43.4,"Budget Management, Stakeholder Management, Vendor Management, Status Reporting",B.Tech/B.E.,10,1785,3.9,2024-09-15
IND2032195,IT Project Manager,Zoho,Startup,Government/PSU,Indore,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,4.7,"JIRA, Vendor Management, Confluence, Status Reporting, MS Project",B.Tech/B.E.,10,292,2.6,2024-12-15
IND2032196,IT Project Manager,Nykaa,Indian Unicorn,Government/PSU,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,17.3,"Confluence, Change Management, Stakeholder Management, Resource Planning, SLA Management",B.Tech/B.E.,10,1373,4.0,2024-11-10
IND2032197,IT Project Manager,Cognizant,MNC,Government/PSU,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,16.0,"Agile, MS Project, SLA Management, Status Reporting, Budget Management",MCA,4,30,3.3,2025-12-04
IND2032198,IT Project Manager,Recko,Startup,Government/PSU,Remote,Remote,Fresher (0-1 yr),Full-Time,On-Site,6.6,"Status Reporting, Confluence, Risk Management, Change Management, Budget Management, MS Project, Agile",MBA,9,382,3.3,2025-12-19
IND2032199,IT Project Manager,HCL Technologies,MNC,Government/PSU,Chandigarh,Tier 2,Lead (10+ yrs),Full-Time,Remote,73.1,"Risk Management, Waterfall, Resource Planning, MS Project, SLA Management, Agile",MBA,17,2294,3.8,2025-01-12
IND2032200,Security Engineer,Meesho,Indian Unicorn,FinTech,Pune,Tier 1,Mid (3-6 yrs),Contract,Remote,27.2,"Incident Response, Python, Security Audits, SIEM, PKI/Certificates, Burp Suite",MCA,1,1326,3.8,2024-08-09
IND2032201,Security Engineer,IBM,MNC,Information Technology,Bhubaneswar,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,5.4,"DevSecOps, Container Security, Security Audits, Burp Suite, Zero Trust, Incident Response",B.Tech/B.E.,14,2358,3.3,2025-08-17
IND2032202,Security Engineer,Slice,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,50.8,"IAM, Zero Trust, OWASP Top 10, Security Audits, SAST/DAST, Threat Modeling",M.Tech/M.E.,17,1610,3.0,2025-11-12
IND2032203,Security Engineer,HAL,PSU/Govt,Government/PSU,Hyderabad,Tier 1,Lead (10+ yrs),Full-Time,On-Site,92.5,"Cloud Security, Container Security, Security Audits, Threat Modeling, PKI/Certificates, Burp Suite",B.Tech/B.E.,7,1052,2.6,2025-08-09
IND2032204,Security Engineer,Wingify,Startup,Information Technology,Chennai,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,25.6,"SAST/DAST, Burp Suite, OWASP Top 10, Threat Modeling, Zero Trust, AWS Security",M.Tech/M.E.,8,1285,3.1,2026-01-14
IND2032205,Security Engineer,Zoho,Startup,Government/PSU,Nagpur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,15.5,"Security Audits, Threat Modeling, PKI/Certificates, SIEM, Zero Trust, Burp Suite, DevSecOps",MCA,8,1954,2.9,2024-08-02
IND2032206,Security Engineer,Amazon,MNC,Government/PSU,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.3,"Vulnerability Management, IAM, SAST/DAST, Threat Modeling, Container Security, AWS Security",B.Tech/B.E.,17,837,3.8,2024-12-06
IND2032207,Security Engineer,ISRO,PSU/Govt,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,46.4,"Incident Response, Cloud Security, Vulnerability Management, Python, Container Security, SAST/DAST, PKI/Certificates",MCA,4,2117,3.1,2024-06-24
IND2032208,Security Engineer,Wingify,Startup,Government/PSU,Kolkata,Tier 2,Junior (1-3 yrs),Full-Time,Remote,11.1,"Zero Trust, Burp Suite, Incident Response, IAM, PKI/Certificates, Python",B.Tech/B.E.,10,1689,3.8,2025-09-22
IND2032209,Security Engineer,Browserstack,Startup,Government/PSU,Chandigarh,Tier 2,Mid (3-6 yrs),Contract,Hybrid,17.7,"DevSecOps, AWS Security, Cloud Security, Burp Suite, Zero Trust",MCA,2,2130,3.1,2025-05-30
IND2032210,Security Engineer,Indian Railways IT,PSU/Govt,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Remote,11.8,"Security Audits, Cloud Security, AWS Security, SAST/DAST, Incident Response, Container Security, Vulnerability Management",MCA,17,524,4.0,2024-11-25
IND2032211,Security Engineer,Zoho,Startup,FinTech,Chandigarh,Tier 2,Mid (3-6 yrs),Internship,On-Site,37.5,"Container Security, Vulnerability Management, SAST/DAST, Python, OWASP Top 10, Incident Response, Cloud Security",MCA,20,1013,2.8,2025-05-07
IND2032212,Security Engineer,Mensa Brands,Indian Unicorn,Information Technology,Bhubaneswar,Tier 2,Lead (10+ yrs),Full-Time,Remote,106.7,"IAM, Zero Trust, Vulnerability Management, SIEM, AWS Security, OWASP Top 10, Security Audits",B.Tech/B.E.,16,162,3.0,2024-07-04
IND2032213,Security Engineer,PhonePe,Indian Unicorn,Banking & Finance,Nagpur,Tier 2,Junior (1-3 yrs),Contract,On-Site,7.8,"OWASP Top 10, SIEM, Burp Suite, Threat Modeling, Vulnerability Management, PKI/Certificates, DevSecOps",B.Tech/B.E.,5,1635,4.1,2025-05-29
IND2032214,Security Engineer,Indian Railways IT,PSU/Govt,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Remote,18.3,"IAM, Python, AWS Security, Vulnerability Management, Threat Modeling, Zero Trust",MCA,10,408,3.8,2025-05-10
IND2032215,Security Engineer,Wipro,MNC,FinTech,Mumbai,Tier 1,Lead (10+ yrs),Part-Time,Remote,110.8,"IAM, PKI/Certificates, Cloud Security, OWASP Top 10",M.Tech/M.E.,10,1178,3.2,2026-02-07
IND2032216,Security Engineer,Darwinbox,Startup,Information Technology,Coimbatore,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,60.9,"IAM, Zero Trust, Vulnerability Management, Incident Response, AWS Security",M.Tech/M.E.,1,2130,4.2,2025-05-20
IND2032217,Security Engineer,ONGC,PSU/Govt,Government/PSU,Ahmedabad,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,34.0,"SAST/DAST, Cloud Security, Zero Trust, Incident Response, IAM, OWASP Top 10",MCA,16,2318,3.0,2024-12-04
IND2032218,Security Engineer,BHEL,PSU/Govt,Government/PSU,Chandigarh,Tier 2,Lead (10+ yrs),Internship,Hybrid,119.4,"IAM, Container Security, Security Audits, DevSecOps",M.Tech/M.E.,5,1011,2.8,2025-06-10
IND2032219,Security Engineer,Razorpay,Startup,Government/PSU,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Remote,10.1,"Security Audits, Python, Zero Trust, Threat Modeling, AWS Security",B.Tech/B.E.,6,753,2.8,2025-07-13
IND2032220,Security Engineer,BHEL,PSU/Govt,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,12.4,"SIEM, DevSecOps, PKI/Certificates, OWASP Top 10, Security Audits",MCA,6,1632,3.1,2025-09-01
IND2032221,Security Engineer,Chargebee,Startup,Banking & Finance,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,Remote,123.7,"Incident Response, DevSecOps, SAST/DAST, AWS Security",M.Tech/M.E.,10,1122,3.4,2025-11-15
IND2032222,Security Engineer,Groww,Indian Unicorn,FinTech,Kochi,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,99.1,"SIEM, Zero Trust, IAM, Incident Response, DevSecOps",M.Tech/M.E.,6,1201,3.8,2025-02-26
IND2032223,Security Engineer,Setu,Startup,FinTech,Kochi,Tier 2,Senior (6-10 yrs),Contract,On-Site,66.1,"Zero Trust, AWS Security, Burp Suite, Incident Response, DevSecOps",MCA,20,339,3.9,2025-01-28
IND2032224,Security Engineer,Dream11,Indian Unicorn,Information Technology,Kochi,Tier 2,Junior (1-3 yrs),Part-Time,Hybrid,17.3,"Cloud Security, OWASP Top 10, Incident Response, SAST/DAST",B.Tech/B.E.,2,2141,3.4,2024-10-28
IND2032225,Security Engineer,Zomato,Indian Unicorn,Information Technology,Lucknow,Tier 2,Senior (6-10 yrs),Internship,On-Site,44.5,"Vulnerability Management, OWASP Top 10, AWS Security, Burp Suite",B.Tech/B.E.,7,2090,2.8,2025-06-12
IND2032226,Security Engineer,Razorpay,Indian Unicorn,Government/PSU,Coimbatore,Tier 2,Senior (6-10 yrs),Full-Time,Remote,47.6,"Container Security, DevSecOps, SAST/DAST, OWASP Top 10, Python, Burp Suite",MCA,1,1677,3.1,2026-01-06
IND2032227,Security Engineer,HAL,PSU/Govt,FinTech,Indore,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,69.6,"Python, IAM, Incident Response, Cloud Security",MCA,10,1946,3.3,2024-07-16
IND2032228,Security Engineer,Zomato,Indian Unicorn,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.7,"Cloud Security, AWS Security, Vulnerability Management, Container Security, SAST/DAST, PKI/Certificates, DevSecOps",B.Tech/B.E.,10,2314,4.2,2025-01-06
IND2032229,Security Engineer,Darwinbox,Startup,FinTech,Indore,Tier 2,Lead (10+ yrs),Full-Time,Remote,74.1,"SAST/DAST, OWASP Top 10, IAM, DevSecOps, Security Audits, AWS Security",MCA,3,1847,2.7,2025-07-28
IND2032230,Security Engineer,Open Financial,Startup,FinTech,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Remote,40.9,"Security Audits, Incident Response, SIEM, Burp Suite",M.Tech/M.E.,5,1446,3.9,2025-04-20
IND2032231,Security Engineer,PhonePe,Indian Unicorn,FinTech,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,75.2,"Container Security, Python, Cloud Security, Security Audits, PKI/Certificates",MCA,10,1921,2.7,2025-02-09
IND2032232,Security Engineer,Niyo,Startup,Banking & Finance,Mumbai,Tier 1,Fresher (0-1 yr),Contract,On-Site,7.4,"IAM, Zero Trust, AWS Security, Security Audits",B.Tech/B.E.,4,109,3.4,2025-11-06
IND2032233,Security Engineer,BHEL,PSU/Govt,Banking & Finance,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Remote,9.0,"PKI/Certificates, IAM, Zero Trust, Incident Response, DevSecOps, AWS Security",MCA,6,1842,2.8,2025-10-15
IND2032234,Security Engineer,NIC,PSU/Govt,FinTech,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,5.3,"Zero Trust, Python, Incident Response, DevSecOps",MCA,11,1116,3.7,2026-02-14
IND2032235,Security Engineer,Spinny,Indian Unicorn,Information Technology,Jaipur,Tier 2,Junior (1-3 yrs),Internship,On-Site,16.1,"DevSecOps, Incident Response, Security Audits, Threat Modeling, Burp Suite, PKI/Certificates, Vulnerability Management",MCA,1,1843,4.0,2025-04-18
IND2032236,Security Engineer,ONGC,PSU/Govt,FinTech,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Remote,40.8,"DevSecOps, SIEM, Threat Modeling, OWASP Top 10, Python, Security Audits, SAST/DAST",B.Tech/B.E.,17,1409,3.6,2024-10-14
IND2032237,Security Engineer,Postman,Startup,Information Technology,Bhubaneswar,Tier 2,Senior (6-10 yrs),Contract,On-Site,80.7,"SIEM, Python, Cloud Security, PKI/Certificates",M.Tech/M.E.,17,430,3.7,2024-11-22
IND2032238,Security Engineer,SAP,MNC,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Full-Time,Remote,4.9,"Container Security, DevSecOps, Incident Response, AWS Security, OWASP Top 10",MCA,20,1473,3.6,2025-12-26
IND2032239,Security Engineer,Adobe,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,41.2,"Python, Container Security, Vulnerability Management, Zero Trust, OWASP Top 10, PKI/Certificates",MCA,2,1643,3.8,2026-02-22
IND2032240,Security Engineer,Nykaa,Indian Unicorn,FinTech,Bhubaneswar,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,82.7,"Zero Trust, PKI/Certificates, Incident Response, SAST/DAST, SIEM, Burp Suite, Vulnerability Management",M.Tech/M.E.,3,172,3.6,2024-09-06
IND2032241,Security Engineer,Zoho,Startup,Banking & Finance,Ahmedabad,Tier 2,Mid (3-6 yrs),Part-Time,On-Site,22.3,"AWS Security, Zero Trust, Security Audits, OWASP Top 10, Threat Modeling, SIEM, SAST/DAST",M.Tech/M.E.,19,517,3.0,2025-08-17
IND2032242,Security Engineer,ONGC,PSU/Govt,Information Technology,Chennai,Tier 1,Fresher (0-1 yr),Internship,Remote,6.9,"Threat Modeling, Zero Trust, OWASP Top 10, SAST/DAST",MCA,12,1361,3.4,2024-11-09
IND2032243,Security Engineer,Niyo,Startup,Banking & Finance,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,On-Site,112.2,"Vulnerability Management, Cloud Security, SAST/DAST, AWS Security, SIEM, DevSecOps, Threat Modeling",M.Tech/M.E.,4,920,3.8,2025-05-16
IND2032244,Security Engineer,Oracle,MNC,Banking & Finance,Kolkata,Tier 2,Junior (1-3 yrs),Contract,Remote,12.5,"Incident Response, Burp Suite, SIEM, PKI/Certificates, Cloud Security, DevSecOps, AWS Security",M.Tech/M.E.,7,177,2.9,2025-06-28
IND2032245,Security Engineer,Chargebee,Startup,Information Technology,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,80.5,"Incident Response, DevSecOps, PKI/Certificates, AWS Security, Zero Trust, Vulnerability Management",MCA,13,524,3.1,2024-09-10
IND2032246,Security Engineer,Indian Railways IT,PSU/Govt,Information Technology,Nagpur,Tier 2,Lead (10+ yrs),Full-Time,On-Site,100.8,"OWASP Top 10, Security Audits, SAST/DAST, DevSecOps",B.Tech/B.E.,10,939,2.9,2025-06-19
IND2032247,Security Engineer,Wingify,Startup,Government/PSU,Bangalore,Tier 1,Fresher (0-1 yr),Contract,Remote,5.7,"Vulnerability Management, Python, Threat Modeling, AWS Security, Burp Suite, Incident Response",M.Tech/M.E.,3,624,3.6,2024-07-23
IND2032248,Security Engineer,Tech Mahindra,MNC,Information Technology,Hyderabad,Tier 1,Junior (1-3 yrs),Contract,Hybrid,17.5,"Zero Trust, Cloud Security, PKI/Certificates, Security Audits, DevSecOps, Container Security",MCA,11,960,3.5,2024-11-07
IND2032249,Security Engineer,Indian Railways IT,PSU/Govt,Information Technology,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,Hybrid,61.1,"Burp Suite, Python, Zero Trust, DevSecOps, Security Audits, Cloud Security, SIEM",B.Tech/B.E.,17,946,3.8,2025-08-03
